799	1510.812173
800	1510.801819
801	1510.812777
802	1510.802032
803	1510.803482
804	1510.805219
805	1510.811639
806	1510.814821
807	1510.808975
808	1510.813387
809	1510.804143
810	1510.801568
811	1510.803138
812	1510.80932
813	1510.80706
814	1510.809787
815	1510.808756
816	1510.811
817	1510.805732
818	1510.808189
819	1510.810226
820	1510.804945
821	1510.809619
822	1510.805491
823	1510.812161
824	1510.810211
825	1510.807289
826	1510.812108
827	1510.813962
828	1510.8028
829	1510.803468
830	1510.809033
831	1510.812363
832	1510.814563
833	1510.809975
834	1510.806682
835	1510.812264
836	1510.806834
837	1510.807988
838	1510.810585
839	1510.813998
840	1510.810016
841	1510.813347
842	1510.80629
843	1510.809472
844	1510.813335
845	1510.809942
846	1510.814203
847	1510.810534
848	1510.802682
849	1510.81286
850	1510.812842
851	1510.809706
